timestamp,label,underlying,status,direction,option_side,raw_signal,range_high,range_low,last_close,atr_points,displacement_points,late_entry_atr,direction_score,trend_efficiency,relative_volume,history_bars,quote_age_seconds,trigger_key,candidate_key,reason,cost_model_valid,portfolio_blocked,research_only,paper_entry_enabled
2026-08-24T12:27:31.634242+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BAJAJ-AUTO,NO_BREAKOUT,,,False,11818.0,11795.0,11808.0,4.571428571428571,3.4285714285714284,,,,,40,91.634242,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:31.634242+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BAJFINANCE,NO_BREAKOUT,,,False,1087.1,1085.4,1086.3,0.5357142857143019,0.4017857142857264,,,,,40,91.634242,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:31.634242+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BAJAJFINSV,NO_BREAKOUT,,,False,2014.5,2009.7,2010.4,0.9142857142856948,0.6857142857142711,,,,,40,91.634242,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:31.634242+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BEL,NO_BREAKOUT,,,False,409.05,408.4,408.75,0.24999999999999187,0.1874999999999939,,,,,40,91.634242,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:31.634242+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BHARTIARTL,NO_BREAKOUT,,,False,1940.9,1938.2,1938.6,0.5666666666666516,0.42499999999998866,,,,,40,91.634242,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:31.634242+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,CIPLA,NO_BREAKOUT,,,False,1429.7,1425.2,1427.4,1.0214285714285845,0.7660714285714383,,,,,40,31.634242,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:53.137681+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,NIFTY,NO_BREAKOUT,,,False,24198.85,24179.7,24194.4,4.674999999999533,3.5062499999996497,,,,,40,113.137681,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:53.137681+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BANKNIFTY,NO_BREAKOUT,,,False,57411.25,57352.8,57368.15,16.89642857142774,12.672321428570806,,,,,40,113.137681,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:53.137681+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,FINNIFTY,NO_BREAKOUT,,,False,26164.05,26138.1,26147.2,7.046428571428935,5.284821428571702,,,,,40,113.137681,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:53.137681+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,MIDCPNIFTY,NO_BREAKOUT,,,False,14880.4,14862.5,14875.9,4.139285714285506,3.10446428571413,,,,,40,113.137681,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:53.137681+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,ASIANPAINT,NO_BREAKOUT,,,False,2632.9,2629.0,2630.8,0.8066666666666303,0.6049999999999728,,,,,40,113.137681,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:53.137681+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,AXISBANK,NO_BREAKOUT,,,False,1234.8,1232.4,1234.1,0.7071428571428474,0.5303571428571355,,,,,40,113.137681,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:53.137681+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BAJAJ-AUTO,NO_BREAKOUT,,,False,11818.0,11795.0,11808.0,4.571428571428571,3.4285714285714284,,,,,40,113.137681,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:53.137681+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BAJFINANCE,NO_BREAKOUT,,,False,1087.1,1085.4,1086.3,0.5357142857143019,0.4017857142857264,,,,,40,113.137681,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:53.137681+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BAJAJFINSV,NO_BREAKOUT,,,False,2014.5,2009.7,2010.4,0.9142857142856948,0.6857142857142711,,,,,40,113.137681,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:53.137681+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BEL,NO_BREAKOUT,,,False,409.05,408.4,408.75,0.24999999999999187,0.1874999999999939,,,,,40,113.137681,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:53.137681+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BHARTIARTL,NO_BREAKOUT,,,False,1940.9,1938.2,1938.6,0.5666666666666516,0.42499999999998866,,,,,40,113.137681,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:27:53.137681+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,CIPLA,NO_BREAKOUT,,,False,1429.7,1425.2,1427.4,1.0214285714285845,0.7660714285714383,,,,,40,53.137681,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:28:19.637008+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,NIFTY,NO_BREAKOUT,,,False,24198.85,24179.7,24193.95,4.806666666666327,3.6049999999997455,,,,,40,79.637008,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:28:19.637008+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BANKNIFTY,NO_BREAKOUT,,,False,57408.55,57352.8,57368.65,17.278571428570494,12.95892857142787,,,,,40,19.637008,,,Latest close did not break the prior rolling range,False,True,True,False
